"","x"
"1",4016203
"2",4016203
"3",4012106
"4",4012106
"5",4012106
"6",4016202
"7",4012206
"8",4012106
"9",4016202
"10",4016202
"11",4016202
"12",4016202
"13",4016202
"14",4016202
"15",3012206
"16",4016202
"17",4016202
"18",4016202
"19",4016202
"20",4016202
"21",4016202
"22",3023106
"23",4042205
"24",3012206
"25",4016203
"26",4013106
"27",3012206
"28",3012106
"29",4016203
"30",4016203
"31",4042205
"32",4012206
"33",4016203
"34",4042205
"35",4042205
"36",4012206
"37",3012206
"38",1052206
"39",1012106
"40",4012206
"41",4012206
"42",4012206
"43",4012106
"44",4013106
"45",3013106
"46",4023106
"47",3012206
"48",3012206
"49",3012106
"50",3012106
"51",1012206
"52",4042205
"53",4012106
"54",4014106
"55",4014106
"56",4013106
"57",4042205
"58",4042205
"59",3012106
"60",3012106
"61",3012106
"62",3012106
"63",3012106
"64",4012206
"65",4016203
"66",4014106
"67",4018103
"68",4018104
"69",4014106
"70",3014106
"71",4014106
"72",3014106
"73",4014106
"74",3014106
"75",3014106
"76",4013106
"77",4012206
"78",4012206
"79",4042205
"80",4042205
"81",3012106
"82",3022206
"83",3022206
"84",4042205
"85",3012206
"86",1012206
"87",4014106
"88",3014106
"89",4012206
"90",3012206
"91",4012206
"92",4012206
"93",4012206
"94",4042205
"95",4023106
"96",4012206
"97",4012106
"98",3012106
"99",3012106
"100",3012106
"101",4012206
"102",1012206
"103",4042205
"104",4042205
"105",4012206
"106",4042205
"107",4042205
"108",3014106
"109",4018103
"110",4012206
"111",4012206
"112",4012106
"113",4012106
"114",4012206
"115",4042205
"116",4042205
"117",4042205
"118",4012206
"119",3012206
"120",4012206
"121",4012206
"122",4042205
"123",4012206
"124",3012206
"125",4012206
"126",4042205
"127",3012206
"128",4016203
"129",4042205
"130",3012206
"131",4042205
"132",4014106
"133",4014106
"134",4016203
"135",4016203
"136",4016203
"137",4012206
"138",4012206
"139",4042205
"140",4012206
"141",4012206
"142",4016203
"143",4012206
"144",4012206
"145",4013106
"146",4012206
"147",3012206
"148",4012206
"149",4016202
"150",4016202
"151",4012206
"152",3012106
"153",4012206
"154",4042205
"155",4042205
"156",4012206
"157",4042205
"158",1012206
"159",4042205
"160",3012106
"161",4018104
"162",4018101
"163",4018103
"164",4042205
"165",4018103
"166",3013106
"167",3023106
"168",3012206
"169",4012206
"170",3012206
"171",4012206
"172",4016202
"173",4016202
"174",4012206
"175",3012206
"176",4012106
"177",4012106
"178",3012106
"179",3012206
"180",4012206
"181",1016202
"182",4012206
"183",1012206
"184",4016203
"185",4012206
"186",1012206
"187",4042205
"188",3012206
"189",4042205
"190",4018104
"191",3023106
"192",4012206
"193",4012206
"194",4042205
"195",4012106
"196",4014106
"197",4012206
"198",4042205
"199",3012206
"200",4012206
"201",3012206
"202",4016202
"203",4016202
"204",4016202
"205",4016202
"206",4042205
"207",4042205
"208",4012206
"209",4042205
"210",3012206
"211",4012206
"212",4014106
"213",4014106
"214",3013106
"215",3023106
"216",3023106
"217",4012206
"218",3012206
"219",4012206
"220",3012206
"221",3012206
"222",4016201
"223",4012206
"224",3012206
"225",4016201
"226",3012206
"227",3012206
"228",3012206
"229",1012206
"230",1012206
"231",4018104
"232",3014106
"233",4012206
"234",4012206
"235",4016203
"236",4042205
"237",3012206
"238",4016201
"239",3022206
"240",4022206
"241",3022206
"242",4016201
"243",4016201
"244",4016202
"245",4016202
"246",4042205
"247",4042205
"248",3012206
"249",4042205
"250",4042205
"251",1012206
"252",4016202
"253",4016203
"254",4013106
"255",1052206
"256",4042205
"257",4042205
"258",4012206
"259",4042205
"260",4042205
"261",4016201
"262",4016202
"263",4016201
"264",4012206
"265",4042205
"266",4012206
"267",4012206
"268",4042205
"269",3023106
"270",4012206
"271",3012206
"272",3014106
"273",4016202
"274",4016202
"275",4016202
"276",4016202
"277",4022206
"278",4042205
"279",4012206
"280",4012206
"281",4012206
"282",4012206
"283",4012206
"284",4018104
"285",3014106
"286",4012206
"287",4016203
"288",4023106
"289",3023106
"290",4023106
"291",4013106
"292",1012206
"293",4012206
"294",4042205
"295",3012206
"296",4016204
"297",1012206
"298",1016202
"299",1016202
"300",1012206
"301",1016202
"302",1016202
"303",4016202
"304",1012206
"305",4042205
"306",3013106
"307",4017103
"308",4017101
"309",4042205
"310",4042205
"311",4012206
"312",3012206
"313",4042205
"314",1016202
"315",3012206
"316",4012206
"317",4014106
"318",4042205
"319",4013106
"320",3023106
"321",4012206
"322",3012206
"323",3012206
"324",4042205
"325",4042205
"326",1012206
"327",4016202
"328",3023106
"329",3023106
"330",4023106
"331",1012206
"332",4012206
"333",4012206
"334",4042205
"335",3012206
"336",3022206
"337",1012206
"338",1012206
"339",4012206
"340",4012206
"341",4016202
"342",4016202
"343",4016202
"344",4016202
"345",4016202
"346",3012206
"347",3012206
"348",4042205
"349",3012206
"350",4012206
"351",4012206
"352",3022206
"353",2016202
"354",2016202
"355",1012206
"356",3012206
"357",4016203
"358",1012206
"359",3012206
"360",4016202
"361",1012206
"362",4042205
"363",4012206
"364",4042205
"365",4012206
"366",4042205
"367",4042205
"368",4016202
"369",4016202
"370",2016202
"371",3012206
"372",3012206
"373",4012206
"374",4042205
"375",3022206
"376",4042205
"377",4012206
"378",4012206
"379",4042205
"380",4042205
"381",3012206
"382",4016203
"383",4016201
"384",3012206
"385",3012206
"386",4016202
"387",4016202
"388",3012206
"389",1012206
"390",4042205
"391",4042205
"392",3012206
"393",1012206
"394",4018104
"395",4042205
"396",3012206
"397",3012206
"398",3022206
"399",4042205
"400",4016203
"401",4016202
"402",4016203
"403",2016202
"404",2016202
"405",1016202
"406",1012206
"407",1012206
"408",1012206
"409",4042205
"410",4014106
"411",3014106
"412",4014106
"413",4018104
"414",4014106
"415",3012206
"416",3012206
"417",3012206
"418",3023106
"419",3012206
"420",4012206
"421",3012206
"422",4042205
"423",4042205
"424",4012206
"425",4016202
"426",4016202
"427",4016202
"428",1012206
"429",3022206
"430",4014106
"431",4018103
"432",4018103
"433",4014106
"434",4018104
"435",3013106
"436",4023106
"437",4042205
"438",3012206
"439",4042205
"440",4022206
"441",4022206
"442",3012206
"443",3012206
"444",4042205
"445",4042205
"446",4016201
"447",4014106
"448",3012206
"449",3012206
"450",4018102
"451",4017103
"452",4042205
"453",4042205
"454",4042205
"455",1012206
"456",3012206
"457",4042205
"458",1012206
"459",4016201
"460",1012206
"461",4042205
"462",3012206
"463",1052206
"464",1012206
"465",4014106
"466",4016203
"467",4016203
"468",4016203
"469",4016203
"470",4016203
"471",4042205
"472",4017103
"473",3012206
"474",4042205
"475",1012206
"476",4012206
"477",4042205
"478",4012206
"479",1012206
"480",1012206
"481",4016201
"482",4016203
"483",4016203
"484",4016203
"485",3014106
"486",4017103
"487",4017103
"488",4012206
"489",3022206
"490",3012206
"491",4012206
"492",4012206
"493",3012206
"494",4042205
"495",4016201
"496",4042205
"497",1012206
"498",4014106
"499",4016203
"500",4016203
"501",4017103
"502",1053106
"503",4042205
"504",4042205
"505",4022206
"506",4022206
"507",3022206
"508",4012206
"509",3012206
"510",4042205
"511",2032206
"512",4012206
"513",4012206
"514",4016202
"515",2016202
"516",3012206
"517",4016201
"518",3014106
"519",4018103
"520",4016203
"521",4017103
"522",4017101
"523",4023106
"524",4042205
"525",3012206
"526",4042205
"527",4016202
"528",2032206
"529",1016202
"530",1016202
"531",4016201
"532",1012206
"533",4042205
"534",4042205
"535",4014106
"536",4013106
"537",4042205
"538",1052206
"539",4042205
"540",3022206
"541",3012206
"542",4042205
"543",4016202
"544",4012206
"545",2032206
"546",4012206
"547",4012206
"548",4042205
"549",4042205
"550",1016202
"551",1016202
"552",4012206
"553",4014106
"554",4012206
"555",4042205
"556",4012206
"557",4042205
"558",4012206
"559",3012206
"560",4016202
"561",3012206
"562",4042205
"563",1012206
"564",4012206
"565",4023106
"566",4023106
"567",1013106
"568",4042205
"569",3012206
"570",4016202
"571",4042205
"572",4042205
"573",4042205
"574",4042205
"575",3012206
"576",4016201
"577",4016201
"578",4014106
"579",4013106
"580",4023106
"581",4017103
"582",3012206
"583",4022206
"584",4022206
"585",4042205
"586",4016203
"587",4042205
"588",4014106
"589",4042205
"590",3012206
"591",3023106
"592",4023106
"593",4013106
"594",4017103
"595",4042205
"596",4022206
"597",4022206
"598",4016201
"599",4042205
"600",2016202
"601",4012206
"602",4016203
"603",4012206
"604",3013106
"605",4017103
"606",1053106
"607",1012206
"608",3012206
"609",4042205
"610",4042205
"611",4016202
"612",1012206
"613",3012206
"614",1016203
"615",3012206
"616",3012206
"617",4012206
"618",3012206
"619",1013106
"620",1053106
"621",4022206
"622",4016203
"623",4016203
"624",4042205
"625",4012206
"626",1012206
"627",4012206
"628",4012206
"629",4016203
"630",4018103
"631",3012206
"632",4042205
"633",4016203
"634",4012206
"635",1052206
"636",4012206
"637",4014106
"638",4042205
"639",4042205
"640",4013106
"641",4016203
"642",4016203
"643",4042205
"644",4022206
"645",4012206
"646",4042205
"647",4016202
"648",4012206
"649",4042205
"650",4042205
"651",4042205
"652",3016203
"653",3016203
"654",1016203
"655",1012206
"656",3012206
"657",3012206
"658",1012206
"659",3012206
"660",1012206
"661",3012206
"662",4012206
"663",1012206
"664",4042205
"665",4042205
"666",4042205
"667",4012206
"668",4022206
"669",4012206
"670",3012206
"671",3012206
"672",3012206
"673",3012206
"674",1012206
"675",4022206
"676",4042205
"677",4042205
"678",4012206
"679",4012206
"680",3012206
"681",4012206
"682",1012206
"683",3012206
"684",3012206
"685",4012206
"686",3012206
"687",1012206
"688",4042205
"689",4042205
"690",3022206
"691",4016203
"692",3012206
"693",4012206
"694",4016203
"695",1012206
"696",4014106
"697",1012206
"698",1012206
"699",1012206
"700",1012206
"701",3012206
"702",3022206
"703",4042205
"704",2032206
"705",4042205
"706",4042205
"707",4042205
"708",3022206
"709",1012206
"710",4042205
"711",4042205
"712",1012206
"713",3012206
"714",1012206
"715",1012206
"716",1012206
"717",4012206
"718",4042205
"719",4012206
"720",4016201
"721",4012206
"722",4042205
"723",4042205
"724",4042205
"725",1012206
"726",1012206
"727",4012206
"728",4014106
"729",4014106
"730",3012206
"731",3012206
"732",4042205
"733",4022206
"734",3022206
"735",4042205
"736",4016202
"737",1012206
"738",1012206
"739",4012206
"740",2016203
"741",4014106
"742",4042205
"743",4022206
"744",3012206
"745",4016203
"746",3016203
"747",3016203
"748",3022206
"749",3014106
"750",4014106
"751",4012206
"752",4042205
"753",4016202
"754",4016202
"755",4012206
"756",4042205
"757",4042205
"758",4012206
"759",4012206
"760",4012206
"761",4016203
"762",4042205
"763",4042205
"764",1012206
"765",1012206
"766",4014106
"767",4016201
"768",4016201
"769",4016202
"770",4016202
"771",3012206
"772",4012206
"773",4012206
"774",3012206
"775",4042205
"776",4016203
"777",4012206
"778",1016203
"779",4022206
"780",4042205
"781",2032206
"782",4016202
"783",4042205
"784",3012206
"785",4042205
"786",1012206
"787",3016203
"788",1012206
"789",1012206
"790",1012206
"791",1012206
"792",1012206
"793",4016202
"794",4016202
"795",4042205
"796",4022206
"797",4012206
"798",3012206
"799",4012206
"800",4042205
"801",1012206
"802",1052206
"803",4042205
"804",4022206
"805",4042205
"806",4042205
"807",4016202
"808",4012206
"809",4012206
"810",3012206
