"","x"
"1",43435
"2",44192
"3",27817
"4",37842
"5",529
"6",19547
"7",16721
"8",15847
"9",8839
"10",33796
"11",41720
"12",1060
"13",7395
"14",16197
"15",43297
"16",4754
"17",13377
"18",40669
"19",5315
"20",8977
"21",30978
"22",39604
"23",40835
"24",4756
"25",15491
"26",36974
"27",41537
"28",4579
"29",4929
"30",12498
"31",13201
"32",16897
"33",3873
"34",5457
"35",7569
"36",7745
"37",8450
"38",11969
"39",17425
"40",33969
"41",1938
"42",3698
"43",5106
"44",5458
"45",7746
"46",8098
"47",8978
"48",11442
"49",11794
"50",12674
"51",14787
"52",14786
"53",15139
"54",15314
"55",17426
"56",22354
"57",22882
"58",3347
"59",5459
"60",5988
"61",6515
"62",7571
"63",8451
"64",8627
"65",12675
"66",13027
"67",14260
"68",14435
"69",16547
"70",17427
"71",22883
"72",4932
"73",5814
"74",7221
"75",7748
"76",8100
"77",8980
"78",10391
"79",9332
"80",10406
"81",14084
"82",14966
"83",17780
"84",35385
"85",41188
"86",1061
"87",5462
"88",6517
"89",7573
"90",9509
"91",12150
"92",12677
"93",15495
"94",40310
"95",710
"96",17
"97",4230
"98",6518
"99",8102
"100",11798
"101",11802
"102",13206
"103",13382
"104",14438
"105",14615
"106",15670
"107",16198
"108",17079
"109",27111
"110",31163
"111",42246
"112",183
"113",4935
"114",5288
"115",5817
"116",6167
"117",7049
"118",6872
"119",7223
"120",11273
"121",12327
"122",12855
"123",13031
"124",15319
"125",16553
"126",39785
"127",41015
"128",41191
"129",6521
"130",7928
"131",8280
"132",12864
"133",12683
"134",13913
"135",15321
"136",15850
"137",15672
"138",16728
"139",18489
"140",26232
"141",32920
"142",39981
"143",6174
"144",6169
"145",10041
"146",12857
"147",13561
"148",14974
"149",36090
"150",37676
"151",41017
"152",6698
"153",7050
"154",13738
"155",14090
"156",16730
"157",18315
"158",24650
"159",40843
"160",194
"161",1245
"162",6875
"163",7761
"164",8459
"165",14094
"166",16028
"167",17083
"168",24123
"169",29579
"170",7932
"171",8460
"172",10572
"173",28526
"174",31883
"175",5821
"176",6877
"177",7758
"178",10575
"179",11101
"180",13917
"181",26943
"182",29054
"183",29229
"184",34158
"185",35214
"186",42444
"187",445
"188",6707
"189",10085
"190",26062
"191",25712
"192",27125
"193",27999
"194",41200
"195",2655
"196",2831
"197",3887
"198",16911
"199",17439
"200",17615
"201",18495
"202",18876
"203",28899
"204",35393
"205",37169
"206",6176
"207",7056
"208",8820
"209",10752
"210",13568
"211",16213
"212",17968
"213",25008
"214",26416
"215",44369
"216",3009
"217",9697
"218",11985
"219",14451
"220",24305
"221",25185
"222",26945
"223",18
"224",10402
"225",13218
"226",23602
"227",23954
"228",24312
"229",26952
"230",27650
"231",27476
"232",32940
"233",41731
"234",6883
"235",13571
"236",15331
"237",15859
"238",18147
"239",23252
"240",26419
"241",28883
"242",29411
"243",9700
"244",10932
"245",11284
"246",11461
"247",11999
"248",19732
"249",22372
"250",22724
"251",26772
"252",28884
"253",30123
"254",35748
"255",35395
"256",42084
"257",44372
"258",6533
"259",6885
"260",7239
"261",7765
"262",8469
"263",10405
