"","x"
"1",1354276
"2",848032
"3",1639584
"4",1112856
"5",1907776
"6",1652179
"7",1930051
"8",612001
"9",943206
"10",415802
"11",1954352
"12",437856
"13",445955
"14",1495352
"15",219155
"16",245029
"17",1564206
"18",713027
"19",181129
"20",211283
"21",1956376
"22",203857
"23",1261578
"24",201382
"25",121952
"26",211053
"27",472731
"28",749032
"29",125779
"30",1442927
"31",651152
"32",1124337
"33",1249881
"34",1769633
"35",1658701
"36",958730
"37",1415026
"38",950626
"39",1421326
"40",1901028
"41",1114671
"42",206553
"43",207005
"44",1836005
"45",1117807
"46",638776
"47",196202
"48",187877
"49",486679
"50",791327
"51",1005756
"52",1563104
"53",507389
"54",1290605
"55",763206
"56",1554751
"57",1693351
"58",1700327
"59",148051
"60",1795054
"61",743179
"62",1272601
"63",1198359
"64",1206903
"65",680176
"66",998782
"67",208353
"68",1129726
"69",1192951
"70",1458682
"71",1668152
"72",653628
"73",997652
"74",1787631
"75",996076
"76",1037926
"77",1454631
"78",1459126
"79",1202631
"80",679052
"81",942526
"82",1470831
"83",1208702
"84",1811476
"85",1283856
"86",1587177
"87",795151
"88",536626
"89",1693576
"90",1958401
"91",648680
"92",911476
"93",911029
"94",1464302
"95",1208701
"96",150760
"97",164253
"98",1508401
"99",1188901
"100",1736331
"101",418726
"102",1736551
"103",1555426
"104",501301
"105",1449678
"106",1857388
"107",13952
"108",542477
"109",1337634
"110",281293
"111",1602019
"112",813848
"113",1081588
"114",1952551
"115",1967852
"116",1466776
"117",723601
"118",1535626
"119",760951
"120",507601
"121",507826
"122",1338317
"123",290973
"124",1872488
"125",855226
"126",133428
"127",925652
"128",1246501
"129",1245827
"130",746101
"131",231526
"132",1285876
"133",230856
"134",230182
"135",232426
"136",776926
"137",1833307
"138",790206
"139",262126
"140",1589024
"141",529042
"142",1586984
"143",1700776
"144",1182153
"145",1199251
"146",1738579
"147",1479377
"148",163126
"149",430652
"150",170327
"151",701554
"152",1237505
"153",1020601
"154",501303
"155",507151
"156",255826
"157",1068751
"158",805504
"159",1368690
"160",841299
"161",847355
"162",1427626
"163",1963801
"164",1964479
"165",678826
"166",1215001
"167",1009578
"168",769951
"169",1301408
"170",1042434
"171",252227
"172",1834652
"173",1314226
"174",15301
"175",564076
"176",1882126
"177",590402
"178",602551
"179",91127
"180",1435276
"181",122855
"182",123754
"183",1704154
"184",123977
"185",127126
"186",1188676
"187",135226
"188",1190029
"189",930605
"190",675452
"191",414676
"192",1206902
"193",1735876
"194",951076
"195",689852
"196",1744654
"197",1758602
"198",1773902
"199",1254601
"200",735076
"201",756001
"202",1283627
"203",494104
"204",1285201
"205",1549126
"206",760953
"207",502651
"208",1037701
"209",1565326
"210",1038151
"211",511651
"212",1039727
"213",776251
"214",1039951
"215",1834426
"216",1312205
"217",1656466
"218",1662529
"219",1399298
"220",346052
"221",1930052
"222",350102
"223",1936577
"224",625052
"225",1943102
"226",1416602
"227",363377
"228",1684127
"229",1161227
"230",1955478
"231",111377
"232",1692678
"233",1428977
"234",1430329
"235",907202
"236",124427
"237",923177
"238",1189352
"239",938030
"240",1469256
"241",162003
"242",461028
"243",725177
"244",1516952
"245",1782902
"246",1257527
"247",492977
"248",229509
"249",237827
"250",1034103
"251",1825203
"252",1301403
"253",1564877
"254",523806
"255",1838048
"256",1851303
"257",1063581
"258",1090807
"259",1378130
"260",1116457
"261",1118028
"262",611328
"263",349442
"264",1139628
"265",1139681
"266",1409178
"267",1141672
"268",1672460
"269",356853
"270",621453
"271",1675359
"272",1941753
"273",97436
"274",365862
"275",1945129
"276",633829
"277",370578
"278",371028
"279",1425378
"280",1162128
"281",1163028
"282",901353
"283",1955703
"284",112504
"285",1184178
"286",397803
"287",926329
"288",1457330
"289",411753
"290",148953
"291",679053
"292",1742628
"293",697728
"294",983928
"295",193504
"296",1513578
"297",205878
"298",1023528
"299",1024654
"300",500629
"301",1554753
"302",1555654
"303",1561730
"304",1038154
"305",513004
"306",775576
"307",778956
"308",1571629
"309",1840056
"310",1313554
"311",1588279
"312",1596154
"313",1357204
"314",1381055
"315",1118479
"316",1919029
"317",1396804
"318",355730
"319",1676929
"320",634058
"321",899554
"322",110479
"323",110930
"324",628674
"325",1421345
"326",1428756
"327",628918
"328",902479
"329",904279
"330",117679
"331",644854
"332",381604
"333",1704830
"334",1706855
"335",1444505
"336",920029
"337",921154
"338",667824
"339",402979
"340",408604
"341",148054
"342",679508
"343",1733179
"344",1208929
"345",1476004
"346",434929
"347",1503905
"348",456754
"349",1777057
"350",1513805
"351",460129
"352",198229
"353",998554
"354",1800008
"355",1536305
"356",1020829
"357",1811929
"358",1812604
"359",1292629
"360",507379
"361",771304
"362",1561956
"363",1831281
"364",1831504
"365",778504
"366",1834654
"367",1044905
"368",1574104
"369",805955
"370",1619555
"371",855905
"372",861763
"373",634734
"374",902031
"375",639240
"376",1693130
"377",1959309
"378",116555
"379",1697855
"380",1698305
"381",1962455
"382",909230
"383",119255
"384",1700780
"385",1968755
"386",918455
"387",1711355
"388",1449905
"389",1716755
"390",1453505
"391",1453509
"392",672080
"393",673430
"394",1471505
"395",962555
"396",1512905
"397",479030
"398",758706
"399",1289030
"400",500405
"401",1555205
"402",763882
"403",1562405
"404",1042205
"405",780981
"406",782106
"407",1838480
"408",521555
"409",786381
"410",1314905
"411",1061556
"412",828681
"413",1113981
"414",871662
"415",622806
"416",96533
"417",108908
"418",1426095
"419",1698306
"420",120157
"421",1436407
"422",384532
"423",646667
"424",1440906
"425",648697
"426",1702387
"427",651831
"428",1177885
"429",655891
"430",136807
"431",140182
"432",671857
"433",1462506
"434",146933
"435",680181
"436",418506
"437",424131
"438",1477356
"439",1741956
"440",952431
"441",1480056
"442",1743756
