"","x"
"1",88561
"2",138788
"3",141492
"4",147422
"5",152281
"6",170648
"7",209521
"8",203581
"9",366665
"10",366123
"11",259202
"12",426063
"13",437942
"14",427141
"15",527049
"16",587523
"17",587522
"18",448201
"19",430386
"20",507063
"21",268921
"22",487087
"23",499506
"24",472506
"25",292681
"26",506521
"27",500587
"28",527046
"29",301864
"30",301322
"31",299163
"32",171190
"33",468727
"34",454142
"35",189001
"36",407705
"37",232742
"38",385021
"39",247861
"40",138248
"41",145281
"42",495723
"43",496801
"44",620461
"45",153902
"46",268381
"47",470881
"48",449285
"49",547028
"50",3242
"51",516245
"52",588077
"53",575109
"54",568085
"55",564303
"56",569701
"57",269462
"58",284043
"59",354241
"60",513543
"61",520029
"62",524881
"63",346687
"64",368282
"65",367741
"66",500047
"67",500041
"68",183601
"69",332641
"70",339663
"71",210601
"72",305642
"73",497343
"74",495183
"75",493561
"76",594001
"77",327782
"78",340201
"79",357484
"80",365042
"81",365041
"82",368286
"83",371523
"84",553501
"85",551887
"86",11894
"87",21641
"88",23222
"89",269464
"90",274862
"91",291605
"92",291062
"93",289442
"94",350461
"95",371521
"96",362352
"97",395284
"98",459546
"99",324001
"100",373686
"101",372603
"102",373681
"103",571861
"104",570781
"105",317523
"106",31343
"107",34561
"108",37263
"109",48616
"110",40542
"111",50779
"112",52382
"113",74529
"114",259741
"115",295381
"116",358562
"117",471421
"118",524342
"119",563225
"120",585361
"121",586982
"122",50238
"123",65928
"124",77792
"125",155522
"126",316443
"127",324543
"128",462245
"129",461163
"130",525961
"131",555661
"132",562145
"133",556203
"134",552427
"135",557281
"136",600481
"137",602643
"138",628030
"139",626401
"140",11417
"141",605
"142",18420
"143",287821
"144",307801
"145",348841
"146",378541
"147",389884
"148",391501
"149",405542
"150",408241
"151",410403
"152",441184
"153",552421
"154",569705
"155",584821
"156",613981
"157",35641
"158",36181
"159",123132
"160",122592
"161",135543
"162",264601
"163",286741
"164",287824
"165",364501
"166",387721
"167",525963
"168",584281
"169",602650
"170",605350
"171",607503
"172",609122
"173",624781
"174",36721
"175",89101
"176",90181
"177",152282
"178",181441
"179",217082
"180",283501
"181",294305
"182",297004
"183",295924
"184",297541
"185",305641
"186",323461
"187",324541
"188",328323
"189",336424
"190",356401
"191",363961
"192",367202
"193",372061
"194",386102
"195",390961
"196",392584
"197",426602
"198",462242
"199",481681
"200",499501
"201",549721
"202",551881
"203",554041
"204",555121
"205",556201
"206",560521
"207",574021
"208",593461
"209",595081
"210",594541
"211",595621
"212",598862
"213",598321
"214",598861
"215",608581
"216",622623
"217",178220
"218",196023
"219",201966
"220",198722
"221",204122
"222",207902
"223",221402
"224",234362
"225",237062
"226",239222
"227",239762
"228",241382
"229",257582
"230",266763
"231",267302
"232",268383
"233",267842
"234",270542
