"","x"
"1",4016202
"2",4016201
"3",4042205
"4",4012206
"5",4012106
"6",4016202
"7",1012206
"8",4042205
"9",4042205
"10",4012206
"11",1016202
"12",3022206
"13",3012206
"14",4012206
"15",4042205
"16",1012206
"17",1012106
"18",1016201
"19",1016202
"20",3012206
"21",3022206
"22",3012206
"23",4012206
"24",4012206
"25",3012206
"26",1012206
"27",4012206
"28",3012206
"29",4012206
"30",4012206
"31",3012206
"32",4016202
"33",4042205
"34",4042205
"35",4016202
"36",4016203
"37",2032206
"38",4012206
"39",4042205
"40",4012206
"41",3012206
"42",3012206
"43",1012206
"44",1016201
"45",1016202
"46",1052206
"47",4042205
"48",3012206
"49",4012206
"50",4012206
"51",4012206
"52",1016201
"53",4042205
"54",3012206
"55",4042205
"56",1016201
"57",1016201
"58",4016201
"59",4016201
"60",1016201
"61",4012206
"62",3012206
"63",1052206
"64",3012206
"65",4042205
"66",4042205
"67",4016201
"68",1052206
"69",1016202
"70",1016201
"71",2032206
"72",4012206
"73",3012206
"74",1016202
"75",4012206
"76",4042205
"77",3012206
"78",1016201
"79",3012206
"80",3012206
"81",4042205
"82",1016202
"83",3012206
"84",1012206
"85",1012206
"86",4012206
"87",3022206
"88",4012206
"89",4042205
"90",4012206
"91",1052206
"92",1012206
"93",3012206
"94",1052206
"95",3012206
"96",1016202
"97",3012206
"98",4012206
"99",4022206
"100",4042205
"101",4012206
"102",1016201
"103",4016201
"104",1016202
"105",3012206
"106",1016201
"107",1016202
"108",3022206
"109",3012206
"110",4042205
"111",4012206
"112",3022206
"113",3012206
"114",1012206
"115",1016202
"116",3012206
"117",4012206
"118",1052206
"119",4042205
"120",1016201
"121",4042205
"122",4016202
"123",1052206
"124",4042205
"125",4012206
"126",1016202
"127",4016202
"128",1016202
"129",1016202
"130",1016202
"131",4016202
"132",1016202
"133",1016202
"134",1052206
"135",1016202
"136",1016202
"137",4012206
"138",1016202
"139",3012206
"140",3012206
"141",4042205
"142",1016202
"143",4012206
"144",4012206
"145",4012206
"146",3012206
"147",3012206
"148",4016201
"149",3022206
"150",3012206
"151",3012206
"152",4012206
"153",4012206
"154",4012206
"155",4012206
"156",3012206
"157",4012206
"158",2032206
"159",4012206
"160",4012206
"161",3012206
"162",3012206
"163",4012206
"164",4016201
"165",2032206
"166",3012206
"167",3012206
"168",3012206
"169",3012206
"170",2032206
"171",1016202
"172",3012206
"173",4016201
"174",4016201
"175",2016201
"176",1016201
"177",4016201
"178",1016201
"179",2016201
"180",1016201
"181",4042205
"182",3022206
"183",4022206
