"","x"
"1",3663407
"2",3663410
"3",3777002
"4",3777004
"5",3777005
"6",3818205
"7",3914503
"8",3922505
"9",3932509
"10",3940302
"11",3940303
"12",3940305
"13",3940310
"14",3940388
"15",3956902
"16",3974901
"17",3985902
"18",3985904
"19",4003404
"20",4003405
"21",4003407
"22",4012901
"23",4013402
"24",4032902
"25",4040302
"26",4048101
"27",4066502
"28",4067005
"29",4068107
"30",4068110
"31",4077105
"32",4087805
"33",4088107
"34",4088603
"35",4097002
"36",4097705
"37",4098207
"38",4098803
"39",4098903
"40",4106001
"41",4106003
"42",4106006
"43",4106106
"44",4106301
"45",4106401
"46",4106501
"47",4106702
"48",4106802
"49",4107605
"50",4107704
"51",4108403
"52",4109003
"53",4109103
"54",4115804
"55",4115988
"56",4117001
"57",4117102
"58",4117202
"59",4117405
"60",4117505
"61",4117605
"62",4117705
"63",4117805
"64",4118207
"65",4118307
"66",4127104
"67",4127204
"68",4127404
"69",4127504
"70",4127604
"71",4127704
"72",4127804
"73",4127904
"74",4128004
"75",4128104
"76",4128501
"77",4128702
"78",4128802
"79",4128902
"80",4129305
"81",4129405
"82",4129705
"83",4129788
"84",4129805
"85",4129907
"86",4130303
"87",4137804
"88",4137904
"89",4138406
"90",4138506
"91",4138606
"92",4138703
"93",4138706
"94",4138806
"95",4139101
"96",4139402
"97",4140205
"98",4140305
"99",4140405
"100",4140504
"101",4140903
"102",4141005
"103",4141107
"104",4141207
"105",4141307
"106",4141803
"107",4141903
"108",4149304
"109",4149704
"110",4150006
"111",4150106
"112",4150206
"113",4150306
"114",4150406
"115",4150506
"116",4150606
"117",4150706
"118",4150806
"119",4150901
"120",4151001
"121",4151006
"122",4151102
"123",4151202
"124",4151703
"125",4151905
"126",4152005
"127",4152105
"128",4152207
"129",4152503
"130",4152603
"131",4152703
"132",4160904
"133",4161004
"134",4161204
"135",4161301
"136",4161304
"137",4161401
"138",4161406
"139",4161501
"140",4161601
"141",4161606
"142",4161704
"143",4161801
"144",4161806
"145",4161901
"146",4162202
"147",4162302
"148",4162510
"149",4162602
"150",4162606
"151",4162702
"152",4163805
"153",4164003
"154",4164103
"155",4164203
"156",4164605
"157",4164705
"158",4164903
"159",4165003
"160",4165103
"161",4172504
"162",4172704
"163",4172804
"164",4172901
"165",4173004
"166",4173201
"167",4173301
"168",4173602
"169",4173702
"170",4173802
"171",4174010
"172",4174202
"173",4174206
"174",4174302
"175",4174402
"176",4176004
"177",4176005
"178",4176102
"179",4176403
"180",4176503
"181",4176810
"182",4176905
"183",4177005
"184",4177107
"185",4177503
"186",4177603
"187",4177703
"188",4177803
"189",4177903
"190",4186304
"191",4186501
"192",4186902
"193",4187002
"194",4187102
"195",4188904
"196",4189004
"197",4189102
"198",4189202
"199",4189302
"200",4189402
"201",4189502
"202",4189602
"203",4189604
"204",4189605
"205",4189702
"206",4190203
"207",4190303
"208",4190403
"209",4190503
"210",4190603
"211",4190703
"212",4199104
"213",4199204
"214",4199501
"215",4199601
"216",4199701
"217",4200002
"218",4200102
"219",4200202
"220",4200310
"221",4200410
"222",4202402
"223",4202502
"224",4202602
"225",4202702
"226",4203003
"227",4203103
"228",4203305
"229",4203405
"230",4203503
"231",4211004
"232",4211104
"233",4212002
"234",4212102
"235",4212202
"236",4212302
"237",4212510
"238",4213702
"239",4213802
"240",4213902
"241",4214002
"242",4214102
"243",4214302
"244",4214402
"245",4214709
"246",4214903
"247",4215003
"248",4215103
"249",4215503
"250",4215505
"251",4215805
"252",4215902
"253",4216007
"254",4222701
"255",4223002
"256",4223102
"257",4223202
"258",4223402
"259",4224302
"260",4224402
"261",4224502
"262",4224602
"263",4224702
"264",4225203
"265",4225303
"266",4225403
"267",4225903
"268",4226107
"269",4232801
"270",4233602
"271",4233810
"272",4234404
"273",4234502
"274",4234504
"275",4234505
"276",4234605
"277",4234802
"278",4235103
"279",4235203
"280",4235305
"281",4235507
"282",4235607
"283",4235608
"284",4242204
"285",4242304
"286",4242406
"287",4242504
"288",4242601
"289",4242701
"290",4242801
"291",4243001
"292",4243102
"293",4243302
"294",4243402
"295",4243502
"296",4244602
"297",4245005
"298",4245103
"299",4245110
"300",4245203
"301",4245403
"302",4245410
"303",4245502
"304",4245607
"305",4252106
"306",4252201
"307",4252401
"308",4252501
"309",4253002
"310",4253102
"311",4253202
"312",4254605
"313",4254705
"314",4254810
"315",4254907
"316",4255008
"317",4262004
"318",4262206
"319",4262301
"320",4262701
"321",4262902
"322",4263010
"323",4263102
"324",4264507
"325",4264508
"326",4264608
"327",4272603
"328",4273001
"329",4273101
"330",4273201
"331",4273602
"332",4273702
"333",4273802
"334",4273902
"335",4274002
"336",4274702
"337",4275407
"338",4275408
"339",4275703
"340",4275708
"341",4283101
"342",4283103
"343",4283201
"344",4283301
"345",4283304
"346",4283810
"347",4283910
"348",4284002
"349",4284102
"350",4284202
"351",4284302
"352",4285502
"353",4285903
"354",4285905
"355",4286008
"356",4294610
"357",4294702
"358",4296703
"359",4296805
"360",4296902
"361",4297008
"362",4305002
"363",4305102
"364",4305202
"365",4305302
"366",4306902
"367",4307803
"368",4307903
"369",4307905
"370",4308005
"371",4308303
"372",4308308
"373",4315202
"374",4315302
"375",4315402
"376",4315502
"377",4315702
"378",4315802
"379",4315902
"380",4316002
"381",4316102
"382",4317305
"383",4318002
"384",4318403
"385",4318503
"386",4318902
"387",4318907
"388",4319007
"389",4319107
"390",4319207
"391",4319208
"392",4319308
"393",4319408
"394",4326304
"395",4326802
"396",4326902
"397",4327002
"398",4327102
"399",4327202
"400",4327302
"401",4328705
"402",4328805
"403",4330203
"404",4330205
"405",4330303
"406",4330407
"407",4330408
"408",4330507
"409",4330608
"410",4337604
"411",4337704
"412",4337804
"413",4338204
"414",4338323
"415",4338401
"416",4338406
"417",4338488
"418",4338501
"419",4338710
"420",4338802
"421",4338902
"422",4339002
"423",4339102
"424",4339202
"425",4340405
"426",4340604
"427",4340605
"428",4341303
"429",4341608
"430",4348904
"431",4349004
"432",4349104
"433",4349204
"434",4349704
"435",4350401
"436",4350501
"437",4350602
"438",4350702
"439",4350802
"440",4350902
"441",4351002
"442",4351202
"443",4353303
"444",4353403
"445",4353503
"446",4353602
"447",4359904
"448",4360501
"449",4360601
"450",4360704
"451",4360901
"452",4361102
"453",4361302
"454",4361402
"455",4361502
"456",4363103
"457",4363205
"458",4363305
"459",4363402
"460",4363508
"461",4363608
"462",4363708
"463",4363808
"464",4363908
"465",4371604
"466",4372101
"467",4372201
"468",4372206
"469",4372301
"470",4372501
"471",4372601
"472",4373101
"473",4373310
"474",4373402
"475",4373502
"476",4375504
"477",4375903
"478",4376005
"479",4376103
"480",4376203
"481",4376302
"482",4376402
"483",4376403
"484",4376408
"485",4383804
"486",4384201
"487",4384301
"488",4384502
"489",4384602
"490",4384710
"491",4385204
"492",4385304
"493",4386003
"494",4386103
"495",4386302
"496",4386408
"497",4386608
"498",4395204
"499",4395409
"500",4395509
"501",4395701
"502",4395801
"503",4395902
"504",4396002
"505",4396102
"506",4396202
"507",4396302
"508",4396402
"509",4396602
"510",4396702
