"","x"
"1",7
"2",2
"3",5
"4",5
"5",2
"6",4
"7",2
"8",3
"9",1
"10",3
"11",6
"12",1
"13",4
"14",2
"15",5
"16",4
"17",6
"18",2
"19",5
"20",6
"21",4
"22",4
"23",1
"24",1
"25",2
"26",3
"27",3
"28",2
"29",5
"30",5
"31",2
"32",2
"33",5
"34",2
"35",2
"36",10
"37",3
"38",5
"39",2
"40",3
"41",3
"42",5
"43",2
"44",2
"45",5
"46",3
"47",2
"48",2
"49",10
"50",8
"51",1
"52",2
"53",3
"54",3
"55",2
"56",3
"57",2
"58",2
"59",2
"60",7
"61",7
"62",8
"63",23
"64",10
"65",2
"66",5
"67",3
"68",4
"69",2
"70",3
"71",3
"72",5
"73",8
"74",8
"75",1
"76",1
"77",2
"78",3
"79",2
"80",2
"81",8
"82",4
"83",1
"84",2
"85",2
"86",4
"87",10
"88",3
"89",1
"90",8
"91",1
"92",3
"93",1
"94",4
"95",1
"96",1
"97",1
"98",1
"99",2
"100",2
"101",2
"102",2
"103",2
"104",8
"105",1
"106",2
"107",3
"108",2
"109",1
"110",1
"111",1
"112",2
"113",1
"114",4
"115",4
"116",5
"117",5
"118",3
"119",4
"120",2
"121",8
"122",8
"123",3
"124",4
"125",1
"126",4
"127",8
"128",2
"129",3
"130",2
"131",3
"132",2
"133",8
"134",8
"135",4
"136",3
"137",1
"138",1
"139",2
"140",8
"141",8
"142",2
"143",4
"144",8
"145",1
"146",8
"147",8
"148",8
"149",8
"150",4
"151",2
"152",3
"153",3
"154",3
"155",2
"156",1
"157",5
"158",2
"159",4
"160",2
"161",8
"162",8
"163",5
"164",8
"165",8
"166",2
"167",8
"168",4
"169",8
"170",4
"171",2
"172",5
"173",2
"174",8
"175",2
"176",8
"177",8
"178",5
"179",10
"180",5
"181",2
"182",4
"183",4
"184",2
"185",9
"186",2
"187",5
"188",2
"189",5
"190",2
"191",5
"192",9
"193",5
"194",2
"195",2
"196",9
"197",9
"198",0
"199",4
"200",2
"201",2
"202",2
"203",5
"204",5
"205",88
"206",5
"207",2
"208",2
"209",2
"210",2
"211",9
"212",4
"213",5
"214",2
"215",2
"216",2
"217",5
"218",2
"219",5
"220",9
"221",2
"222",9
"223",4
"224",5
"225",6
"226",2
"227",1
"228",2
"229",5
"230",5
"231",10
"232",2
"233",2
"234",5
"235",6
"236",4
"237",5
"238",2
"239",6
"240",2
"241",9
"242",9
"243",4
"244",9
"245",2
"246",9
"247",2
"248",2
"249",2
"250",2
"251",2
"252",2
"253",7
"254",2
"255",9
"256",1
"257",2
"258",4
"259",7
"260",7
"261",6
"262",6
"263",2
"264",7
"265",4
"266",7
"267",7
"268",10
"269",4
"270",6
"271",10
"272",4
"273",2
"274",2
"275",1
"276",2
"277",10
"278",1
"279",17
"280",5
"281",5
"282",5
"283",5
"284",1
"285",10
"286",1
"287",10
"288",10
"289",6
"290",8
"291",6
"292",6
"293",6
"294",1
"295",2
"296",2
"297",4
