"","x"
"1",51284
"2",52280
"3",52494
"4",53402
"5",53654
"6",53660
"7",53779
"8",53928
"9",54048
"10",54168
"11",54169
"12",54258
"13",54260
"14",54263
"15",54267
"16",54359
"17",54472
"18",54475
"19",54700
"20",54704
"21",54707
"22",54708
"23",54709
"24",54808
"25",54819
"26",54823
"27",54824
"28",54948
"29",54949
"30",54952
"31",54956
"32",54958
"33",55071
"34",55072
"35",55073
"36",55074
"37",55075
"38",55076
"39",55077
"40",55078
"41",55189
"42",55190
"43",55191
"44",55192
"45",55193
"46",55194
"47",55195
"48",55196
"49",55197
"50",55198
"51",55199
"52",55200
"53",55201
"54",55202
"55",55203
"56",55204
"57",55205
"58",55307
"59",55308
"60",55309
"61",55310
"62",55311
"63",55312
"64",55313
"65",55314
"66",55315
"67",55316
"68",55317
"69",55318
"70",55319
"71",55320
"72",55440
"73",55441
"74",55442
"75",55443
"76",55444
"77",55445
"78",55446
"79",55447
"80",55448
"81",55449
"82",55450
"83",55451
"84",55452
"85",55453
"86",55535
"87",55536
"88",55537
"89",55538
"90",55539
"91",55540
"92",55541
"93",55542
"94",55543
"95",55656
"96",55657
"97",55658
"98",55659
"99",55660
"100",55661
"101",55662
"102",55663
"103",55664
"104",55665
"105",55666
"106",55667
"107",55668
"108",55669
"109",55670
"110",55671
"111",55672
"112",55779
"113",55780
"114",55781
"115",55782
"116",55783
"117",55784
"118",55785
"119",55786
"120",55787
"121",55788
"122",55789
"123",55790
"124",55791
"125",55792
"126",55793
"127",55794
"128",55795
"129",55901
"130",55902
"131",55903
"132",55904
"133",55905
"134",55906
"135",55907
"136",55908
"137",55909
"138",55910
"139",55911
"140",55912
"141",55913
"142",55914
"143",56026
"144",56027
"145",56028
"146",56029
"147",56030
"148",56031
"149",56032
"150",56033
"151",56034
"152",56138
"153",56139
"154",56140
"155",56141
"156",56142
"157",56143
"158",56144
"159",56145
"160",56235
"161",56236
"162",56237
"163",56238
"164",56239
"165",56240
"166",56241
"167",56242
"168",56243
"169",56244
