"","x"
"1",4011206
"2",4011206
"3",4011206
"4",4011206
"5",4011206
"6",4011206
"7",4011306
"8",4011306
"9",5099000
"10",5099000
"11",4011306
"12",4011206
"13",4011306
"14",5099000
"15",5099000
"16",4011203
"17",4011203
"18",4015304
"19",4011306
"20",4011306
"21",4011206
"22",4012206
"23",4012206
"24",4012206
"25",4015304
"26",4015402
"27",4015402
"28",4011202
"29",4021406
"30",4021406
"31",4021406
"32",4011206
"33",4011306
"34",4011306
"35",4011206
"36",4011306
"37",4011206
"38",4011306
"39",4011306
"40",5099000
"41",5099000
"42",4015402
"43",4015402
"44",4012306
"45",3011206
"46",4011206
"47",4012206
"48",4015304
"49",4011202
"50",4011306
"51",4011306
"52",4011202
"53",4011202
"54",4011202
"55",4011202
"56",4011202
"57",5099000
"58",4011306
"59",3012306
"60",4015401
"61",4015401
"62",4015401
"63",4011202
"64",4011306
"65",4011306
"66",4011202
"67",4011202
"68",4015203
"69",3031406
"70",4041406
"71",4011206
"72",4041405
"73",4011202
"74",4011202
"75",4011202
"76",4041405
"77",3023206
"78",4041405
"79",4011205
"80",5099000
"81",5099000
"82",4011306
"83",4011306
"84",5099000
"85",5099000
"86",4011306
"87",4011306
"88",5099000
"89",5099000
"90",4041405
"91",5099000
"92",5099000
"93",4011306
"94",3012306
"95",3011306
"96",4011203
"97",4041405
"98",1051406
"99",4013206
"100",5079000
"101",5079000
"102",5079000
"103",5079000
"104",5079000
"105",4041405
"106",4011206
"107",4011306
"108",4011206
"109",4011306
"110",4011306
"111",4011206
"112",4011206
"113",4011206
"114",4041405
"115",4011306
"116",3012306
"117",3012206
"118",5099000
"119",1061401
"120",4011203
"121",4011203
"122",4011206
"123",4011206
"124",4011206
"125",1051406
"126",4021406
"127",4021406
"128",4041405
"129",4041405
"130",4011205
"131",4041405
"132",4041405
"133",5099000
"134",5099000
"135",5099000
"136",1011306
"137",1011306
"138",4011306
"139",4011306
"140",4011306
"141",4011306
"142",4011306
"143",4015204
"144",4021406
"145",3011306
"146",4041405
"147",1031406
"148",3011306
"149",4015304
"150",4015204
"151",4015204
"152",4041405
"153",4015402
"154",4012306
"155",4011203
"156",4011205
"157",3011306
"158",1031406
"159",4011206
"160",4011206
"161",5099000
"162",4041405
"163",4011206
"164",4011206
"165",4011205
"166",1051306
"167",4012306
"168",3012306
"169",4021406
"170",4021406
"171",1051406
"172",1051406
"173",1011106
"174",3011206
"175",3011206
"176",4041405
"177",4041405
"178",4015203
"179",3011206
"180",4041405
"181",4012306
"182",4012306
"183",4012306
"184",4012206
"185",4021406
"186",4013206
"187",3013206
"188",4023206
"189",4041405
"190",3012306
"191",3012306
"192",3011306
"193",4041405
"194",4041405
"195",4011306
"196",4011306
"197",5099000
"198",4011306
"199",3012206
"200",3012206
"201",4041405
"202",4041405
"203",4031406
"204",3041406
"205",3031406
"206",4021406
"207",1011206
"208",4021406
"209",3011306
"210",3011306
"211",4041405
"212",4021406
"213",4021406
"214",4041405
"215",4011205
"216",4012206
"217",4011206
"218",4015401
"219",4015401
"220",4015401
"221",4011206
"222",3011206
"223",3011206
"224",4014206
"225",4014206
"226",4011206
"227",3011206
"228",4011206
"229",3011306
"230",4041405
"231",4041405
"232",5099000
"233",5099000
"234",3011306
"235",4041405
"236",4041405
"237",3011306
"238",4013206
"239",4011205
"240",4011205
"241",1031406
"242",3012206
"243",3012206
"244",3012206
"245",3012206
"246",3012206
"247",4015402
"248",4015402
"249",3031406
"250",4012306
"251",4011203
"252",1031406
"253",1051406
"254",1051306
"255",1051306
"256",3011306
"257",5099000
"258",4041405
"259",4011206
"260",4011206
"261",3041406
"262",3011206
"263",4011206
"264",4011206
"265",4011206
"266",3011206
"267",4011206
"268",4011206
"269",3011206
"270",4041405
"271",4011206
"272",4014206
"273",4018203
"274",4015204
"275",4015204
"276",4018204
"277",4014206
"278",3014206
"279",4014206
"280",3014206
"281",4014206
"282",3014206
"283",3014206
"284",4011306
"285",3011306
"286",4041405
"287",4013206
"288",4041406
"289",4012306
"290",4012306
"291",4011205
"292",1051306
"293",4015204
"294",5099000
"295",5099000
"296",4011205
"297",3012206
"298",3011306
"299",1061401
"300",3022306
"301",3022306
"302",4011205
"303",3012306
"304",4041405
"305",3011306
"306",4041405
"307",4041405
"308",1011206
"309",4011306
"310",4011306
"311",4041405
"312",3011306
"313",3011206
"314",1051406
"315",4041405
"316",3011206
"317",4041405
"318",4041405
"319",4041405
"320",4041405
"321",4014206
"322",3014206
"323",5099000
"324",5099000
"325",5099000
"326",5099000
"327",5099000
"328",5099000
"329",3011306
"330",4012306
"331",3012306
"332",4012306
"333",4012306
"334",4012306
"335",4011205
"336",4011306
"337",4011306
"338",4023206
"339",4041405
"340",4021406
"341",4012306
"342",5099000
"343",5099000
"344",3011306
"345",4041405
"346",4015204
"347",4011306
"348",4011306
"349",4041405
"350",4012206
"351",3012206
"352",3012206
"353",3012206
"354",5099000
"355",5099000
"356",5099000
"357",4041405
"358",4012306
"359",1011206
"360",4011205
"361",4011205
"362",4012306
"363",4021406
"364",4021406
"365",1051406
"366",1011306
"367",4011205
"368",4011205
"369",4041405
"370",4041405
"371",4041405
"372",4011206
"373",3014206
"374",5099000
"375",4011306
"376",3011306
"377",4018203
"378",4011306
"379",3011306
"380",4012306
"381",4012306
"382",4012206
"383",4012206
"384",4012306
"385",4011205
"386",4011205
"387",4011205
"388",4012306
"389",3012306
"390",4012306
"391",4012306
"392",4011205
"393",4012306
"394",3011306
"395",4011206
"396",4041405
"397",4015304
"398",3012306
"399",1051406
"400",4012306
"401",4011205
"402",3012306
"403",4011203
"404",4021406
"405",1051306
"406",4011205
"407",3012306
"408",4011205
"409",4041405
"410",4041405
"411",3011306
"412",4041405
"413",4041405
"414",4015401
"415",4041405
"416",4014206
"417",4014206
"418",4011306
"419",4011203
"420",4011203
"421",4011203
"422",4012306
"423",4012306
"424",4011205
"425",4012306
"426",4012306
"427",4011203
"428",4012306
"429",4012306
"430",4013206
"431",3041406
"432",4021406
"433",4012306
"434",3012306
"435",4011306
"436",4012306
"437",4011202
"438",4011202
"439",4012306
"440",1011306
"441",4041405
"442",3011206
"443",4011206
"444",3011306
"445",4011206
"446",5099000
"447",3011306
"448",3031406
"449",4011306
"450",4011306
"451",3012206
"452",4041405
"453",4012306
"454",4011205
"455",4011205
"456",4021406
"457",4021406
"458",4021406
"459",4012306
"460",4011205
"461",4011306
"462",1011206
"463",4011205
"464",3012206
"465",4041405
"466",3011306
"467",3011306
"468",1011206
"469",3011206
"470",4041405
"471",4011206
"472",4011206
"473",3011206
"474",4041405
"475",4041405
"476",3011206
"477",4041405
"478",1011206
"479",3031406
"480",3011206
"481",4041405
"482",3011206
"483",4041405
"484",4018204
"485",4041405
"486",4011101
"487",4018203
"488",4011205
"489",4018203
"490",4011306
"491",3013206
"492",3023206
"493",3041406
"494",4041405
"495",3012306
"496",4012306
"497",3012306
"498",5099000
"499",5099000
"500",5099000
"501",5099000
"502",5099000
"503",5099000
"504",4012306
"505",5079000
"506",5079000
"507",5079000
"508",5079000
"509",4011202
"510",4011202
"511",4012306
"512",3012306
"513",1031406
"514",1031406
"515",4041405
"516",4011306
"517",4041405
"518",4011306
"519",4041405
"520",4011206
"521",3011206
"522",4011206
"523",3011206
"524",4011206
"525",4011206
"526",4011306
"527",4011306
"528",1031406
"529",4012206
"530",4012206
"531",3012206
"532",4015304
"533",4015402
"534",3012306
"535",4012306
"536",3011306
"537",3011306
"538",1015302
"539",4012306
"540",1011206
"541",4011203
"542",4041405
"543",4041405
"544",4011306
"545",4012306
"546",1011206
"547",4011205
"548",3012306
"549",4011205
"550",3011306
"551",3031406
"552",3041406
"553",1031406
"554",4041405
"555",1031406
"556",3031406
"557",3011206
"558",3011206
"559",5099000
"560",4041405
"561",2031406
"562",1051406
"563",4041405
"564",1031406
"565",1031406
"566",2031406
"567",3031406
"568",4041405
"569",4018204
"570",4041405
"571",3023206
"572",1031406
"573",1031406
"574",4021406
"575",3011306
"576",4012306
"577",4012306
"578",4011205
"579",4041405
"580",1011306
"581",3011306
"582",3011306
"583",5099000
"584",4011206
"585",4041405
"586",3011206
"587",4041405
"588",4041405
"589",3011206
"590",4015303
"591",4015303
"592",1031406
"593",1051306
"594",3011306
"595",3011206
"596",4012206
"597",4014206
"598",4012306
"599",4011205
"600",3012306
"601",4012306
"602",3012306
"603",4011202
"604",4011202
"605",4011202
"606",4011202
"607",4015402
"608",4041406
"609",4015402
"610",3011306
"611",4011205
"612",4011205
"613",4012306
"614",4011205
"615",3012306
"616",4012306
"617",4041405
"618",1051406
"619",1031406
"620",4041405
"621",4011306
"622",3011306
"623",4041405
"624",4011306
"625",4011306
"626",4041405
"627",3011306
"628",4041405
"629",3011306
"630",4011306
"631",4041405
"632",5099000
"633",4011306
"634",1011206
"635",3011206
"636",3011206
"637",3011206
"638",1051406
"639",3011206
"640",3041406
"641",3011206
"642",1011206
"643",1031406
"644",1011206
"645",1031406
"646",3011206
"647",4041405
"648",4014206
"649",4014206
"650",5099000
"651",5099000
"652",3013206
"653",3023206
"654",3023206
"655",4041405
"656",4041405
"657",4012306
"658",3012306
"659",4012306
"660",3012306
"661",3012306
"662",4011306
"663",4041405
"664",4011306
"665",4041405
"666",3011306
"667",4015402
"668",4011306
"669",4015304
"670",4015303
"671",4015304
"672",3011306
"673",4011306
"674",1031406
"675",1011306
"676",1051306
"677",4015402
"678",4041405
"679",4041406
"680",4015401
"681",4011201
"682",4012306
"683",3012306
"684",4011201
"685",4015402
"686",3011306
"687",3012306
"688",3012306
"689",3011306
"690",3012306
"691",1011206
"692",1011206
"693",3011306
"694",4041405
"695",4041405
"696",4041405
"697",3011306
"698",3011306
"699",3011306
