"","x"
"1",9999
"2",9999
"3",1513
"4",9999
"5",1811
"6",1513
"7",1504
"8",1513
"9",1506
"10",9999
"11",9999
"12",1811
"13",1506
"14",1504
"15",9999
"16",1506
"17",1504
"18",9999
"19",1751
"20",1506
"21",1513
"22",9999
"23",9999
"24",1751
"25",1504
"26",9999
"27",9999
"28",1751
"29",1506
"30",1506
"31",1504
"32",1513
"33",1751
"34",1506
"35",1506
"36",1506
"37",1506
"38",1506
"39",1513
"40",9999
"41",1751
"42",1751
"43",1506
"44",1506
"45",1506
"46",1506
"47",1506
"48",1506
"49",1506
"50",1506
"51",1506
"52",1506
"53",1506
"54",1504
"55",1513
"56",1513
"57",1513
"58",1751
"59",1506
"60",1506
"61",1506
"62",1506
"63",1506
"64",1506
"65",1506
"66",1506
"67",1506
"68",1506
"69",1504
"70",1513
"71",1513
"72",1751
"73",1506
"74",1506
"75",1506
"76",1506
"77",1506
"78",1506
"79",1506
"80",1506
"81",1506
"82",1506
"83",1513
"84",9999
"85",9999
"86",1722
"87",1751
"88",1506
"89",1506
"90",1506
"91",1506
"92",1506
"93",1506
"94",9999
"95",1722
"96",1722
"97",1751
"98",1506
"99",1506
"100",1506
"101",1506
"102",1506
"103",1506
"104",1506
"105",1506
"106",1504
"107",1504
"108",1513
"109",1513
"110",9999
"111",9999
"112",1722
"113",1751
"114",1751
"115",1751
"116",1506
"117",1506
"118",1506
"119",1506
"120",1506
"121",1506
"122",1506
"123",1506
"124",1506
"125",1513
"126",9999
"127",9999
"128",9999
"129",1506
"130",1506
"131",1506
"132",1506
"133",1506
"134",1506
"135",1511
"136",1511
"137",1511
"138",1513
"139",1513
"140",1513
"141",9999
"142",9999
"143",1751
"144",1751
"145",1506
"146",1506
"147",1506
"148",1506
"149",9999
"150",9999
"151",9999
"152",1751
"153",1506
"154",1506
"155",1506
"156",1511
"157",1513
"158",1513
"159",9999
"160",1722
"161",1751
"162",1751
"163",1506
"164",1506
"165",1506
"166",1511
"167",1511
"168",1513
"169",9999
"170",1506
"171",1506
"172",1506
"173",9999
"174",9999
"175",1751
"176",1751
"177",1506
"178",1506
"179",1506
"180",1506
"181",1511
"182",9999
"183",9999
"184",9999
"185",9999
"186",9999
"187",1739
"188",1751
"189",1506
"190",1511
"191",1511
"192",9999
"193",9999
"194",9999
"195",1751
"196",1751
"197",1751
"198",1511
"199",1511
"200",1511
"201",1513
"202",1511
"203",9999
"204",9999
"205",9999
"206",1751
"207",1506
"208",1506
"209",1506
"210",1506
"211",1511
"212",1511
"213",1511
"214",1511
"215",9999
"216",1751
"217",1506
"218",1506
"219",1506
"220",1511
"221",1511
"222",1511
"223",1722
"224",1506
"225",1506
"226",1511
"227",1511
"228",1511
"229",1511
"230",9999
"231",9999
"232",9999
"233",9999
"234",1751
"235",1506
"236",1511
"237",1511
"238",1511
"239",1511
"240",1511
"241",9999
"242",9999
"243",1506
"244",1506
"245",1506
"246",1506
"247",1506
"248",1513
"249",1511
"250",1511
"251",1511
"252",9999
"253",9999
"254",9999
"255",9999
"256",9999
"257",9999
"258",1751
"259",1751
"260",1506
"261",1506
"262",1506
"263",1506
"264",1506
"265",1511
"266",1511
"267",1511
"268",1511
"269",1511
"270",1511
"271",9999
"272",9999
"273",1751
"274",1751
"275",1506
"276",1506
"277",1506
"278",1506
"279",1506
"280",1511
"281",1511
"282",1511
"283",9999
"284",1506
"285",1506
"286",1506
"287",1506
"288",1506
"289",1511
"290",1511
"291",1511
"292",1511
"293",1511
"294",1511
"295",9999
"296",9999
"297",9999
"298",9999
"299",9999
"300",1506
"301",1506
"302",1506
"303",1506
"304",1511
"305",9999
"306",9999
"307",9999
"308",9999
"309",1739
"310",1751
"311",1506
"312",1506
"313",1506
"314",1511
"315",1511
"316",1511
"317",1511
"318",9999
"319",1751
"320",1751
"321",1506
"322",1506
"323",1511
"324",1511
"325",9999
"326",9999
"327",1739
"328",1751
"329",1751
"330",1506
"331",1506
"332",1506
"333",1506
"334",1511
"335",1511
"336",1511
"337",9999
"338",9999
"339",9999
"340",1751
"341",1506
"342",1506
"343",1506
"344",1511
"345",1511
"346",1511
"347",1511
"348",9999
"349",9999
"350",9999
"351",1751
"352",1506
"353",1506
"354",1506
"355",1511
"356",1511
"357",1511
"358",1511
"359",1511
"360",1511
"361",1511
"362",1511
"363",1511
"364",1511
"365",9999
"366",9999
"367",9999
"368",9999
"369",9999
"370",9999
"371",1739
"372",1751
"373",1751
"374",1506
"375",1506
"376",1511
"377",1511
"378",9999
"379",9999
"380",9999
"381",9999
"382",1751
"383",1506
"384",1506
"385",1506
"386",1511
"387",1511
"388",1511
"389",1511
"390",1511
"391",1511
"392",1511
"393",1511
"394",1511
"395",9999
"396",9999
"397",9999
"398",9999
"399",1739
"400",1751
"401",1751
"402",1506
"403",1511
"404",1511
"405",1511
"406",1511
"407",1511
"408",1511
"409",1739
"410",1751
"411",1506
"412",1511
"413",1511
"414",1511
"415",1511
"416",9999
"417",9999
"418",9999
"419",9999
"420",1739
"421",1751
"422",1751
"423",1506
"424",1506
"425",1511
"426",1511
"427",9999
"428",1739
"429",1751
"430",1751
"431",1506
"432",1506
"433",1506
"434",1511
"435",1511
"436",1511
"437",1511
"438",1511
"439",9999
"440",9999
"441",9999
"442",9999
"443",9999
"444",9999
"445",1739
"446",1739
"447",1751
"448",1506
"449",1506
"450",1506
"451",1511
"452",1511
"453",1511
"454",1511
"455",9999
"456",9999
"457",9999
"458",9999
"459",1751
"460",1751
"461",1751
"462",1506
"463",1511
"464",1511
"465",1511
"466",9999
"467",9999
"468",9999
"469",1739
"470",1511
"471",1511
"472",1511
"473",9999
"474",9999
"475",9999
"476",9999
"477",9999
"478",1739
"479",1739
"480",1751
"481",1751
"482",1506
"483",1506
"484",1506
"485",1506
"486",1511
"487",9999
"488",9999
"489",9999
"490",9999
"491",1739
"492",1751
"493",1506
"494",1506
"495",1511
"496",1511
"497",1511
"498",9999
"499",9999
"500",1751
"501",1506
"502",1506
"503",1511
"504",1511
"505",1511
"506",1511
"507",9999
"508",9999
"509",1751
"510",1506
"511",1506
"512",1511
"513",1511
"514",1511
"515",1511
"516",1511
"517",9999
"518",9999
"519",9999
"520",9999
"521",9999
"522",9999
"523",9999
"524",9999
"525",1739
"526",1751
"527",1751
"528",1751
"529",1751
"530",1506
"531",1506
"532",1506
"533",1511
"534",1511
"535",1511
"536",9999
"537",9999
"538",9999
"539",9999
"540",1739
"541",1739
"542",1751
"543",1506
"544",1506
"545",1506
