"","x"
"640",101
"641",101
"642",101
"643",101
"644",101
"645",101
"646",101
"647",101
"648",11
"649",11
"650",101
"651",101
"652",101
"653",101
"654",101
"655",101
"656",101
"657",101
"658",101
"659",101
"660",21
"661",101
"662",101
"663",101
"664",101
"665",11
"666",61
"667",101
"668",101
"669",101
"670",101
"671",101
"672",101
"673",101
"674",101
"675",101
"676",101
"677",61
"678",101
"679",101
"680",61
"681",101
"682",101
"683",101
"684",101
"685",101
"686",101
"687",61
"688",101
"689",101
"690",101
"691",101
"692",101
"693",0
"694",101
"695",101
"696",61
"697",101
"698",101
"699",101
"700",101
"701",101
"702",101
"703",101
"704",101
"705",101
"706",101
"707",61
"708",101
"709",101
"710",101
"711",101
"712",101
"713",101
"714",101
"715",101
"716",101
"717",101
"718",101
"719",101
"720",101
"721",101
"722",101
"723",61
"724",101
"725",101
"726",101
"727",61
"728",101
"729",101
"730",101
"731",101
"732",101
"733",101
"734",0
"735",101
"736",101
"737",11
"738",101
"739",101
"740",101
"741",101
"742",101
"743",61
"744",101
"745",101
"746",101
"747",101
"748",101
"749",101
"750",61
"751",101
"752",101
"753",101
"754",101
"755",101
"756",101
"757",101
"758",101
"759",101
"760",61
"761",101
"762",101
"763",101
"764",21
"765",101
"766",21
"767",101
"768",61
"769",101
"770",101
"771",101
"772",61
"773",61
"774",101
"775",101
"776",101
"777",101
"778",101
"779",101
"780",101
"781",101
"782",101
"783",101
"784",101
"785",101
"786",101
"787",101
"788",61
"789",101
"790",101
"791",21
"792",101
"793",101
"794",101
"795",61
"796",0
"797",101
"798",101
"799",101
"800",101
"801",101
"802",101
"803",101
"804",101
"805",101
"806",101
"807",101
"808",101
"809",61
"810",101
"811",101
"812",101
"813",101
"814",101
"815",101
"816",21
"817",101
"818",101
"819",21
"820",101
"821",101
"822",101
"823",101
"824",101
"825",101
"826",101
"827",101
"828",101
"829",101
"830",101
"831",101
"832",101
"833",101
"834",101
"835",101
"836",101
"837",8
"838",101
"839",101
"840",101
"841",101
"842",101
"843",101
"844",101
"845",101
"846",101
"847",101
"848",101
"849",101
"850",101
"851",0
"852",21
"853",21
"854",101
"855",101
"856",21
"857",101
"858",61
"859",101
"860",61
"861",101
"862",101
"863",101
"864",101
"865",101
"866",0
"867",101
"868",101
"869",101
"870",101
"871",21
"872",101
"873",0
"874",101
"875",101
"876",61
"877",101
"878",61
"879",101
"880",101
"881",101
"882",101
"883",101
"884",101
"885",101
"886",101
"887",101
"888",101
"889",101
"890",101
"891",61
"892",101
"893",101
"894",101
"895",21
"896",21
"897",21
"898",101
"899",101
"900",101
"901",101
"902",101
"903",21
"904",101
"905",101
"906",101
"907",101
"908",101
"909",101
"910",101
"911",101
"912",101
"913",101
"914",101
"915",101
"916",101
"917",101
"918",21
"919",101
"920",21
"921",101
"922",101
"923",21
"924",101
"925",101
"926",101
"927",101
"928",101
"929",101
"930",101
"931",101
"932",101
"933",101
"934",101
"935",21
"936",101
"937",21
"938",21
"939",101
"940",101
"941",101
"942",0
"943",61
"944",101
"945",61
"946",101
"947",101
"948",101
"949",101
"950",21
"951",101
"952",101
"953",101
"954",101
"955",101
"956",61
"957",101
"958",101
"959",101
"960",101
"961",101
"962",101
"963",101
"964",101
"965",101
"966",21
"967",101
"968",101
"969",101
"970",101
"971",101
"972",101
"973",101
"974",101
"975",101
"976",101
"977",101
"978",101
"979",101
"980",21
"981",21
"982",101
"983",101
"984",101
"985",101
"986",101
"987",101
"988",101
"989",101
"990",101
"991",101
"992",101
"993",101
"994",101
"995",101
"996",101
"997",101
"998",101
"999",101
"1000",21
"1001",101
